facility_code,facility_name,in_degree,out_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,clustering_coefficient,outbound_segment_count,avg_outbound_delay_ratio,outbound_sla_breaches,inbound_segment_count,avg_inbound_delay_ratio,inbound_sla_breaches,total_segment_volume,total_sla_breaches,sla_breach_contribution_pct,norm_betweenness,norm_pagerank,norm_delay,norm_volume,structural_risk_score
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),10,11,0.015532544378698224,0.0073964497041420114,0.008136094674556213,0.02670647573497305,0.16506109913298286,0.03818459598389143,0.0031439747522518493,0.054945054945054944,711.0,2.1201609015698524,672.0,680.0,2.191594070935444,650.0,1391.0,1322.0,1.0220253418991736,0.08081991232796323,0.13498744156419107,0.03877384551501969,0.036068296227100526,0.07700225805425895
IND144001AAB,Jalandhar_DPC (Punjab),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.005447422246943969,0.1536632308964815,0.020929747983799218,0.0030696116817715974,0.26666666666666666,174.0,2.3362729138434593,157.0,269.0,2.184681684591913,255.0,443.0,412.0,0.3185131927855216,0.016485147377003854,0.13165224101099127,0.04272613695272725,0.011469199231926928,0.04952192907163
IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),5,8,0.009615384615384616,0.0036982248520710057,0.005917159763313609,0.01807722966551185,0.16017575311661258,0.01893549116632016,0.0029614118893154452,0.06060606060606061,136.0,2.974160270304992,130.0,174.0,2.3918640668553994,151.0,310.0,281.0,0.21723836692410575,0.05470583731068243,0.12679945581364394,0.0543919241093106,0.008018060096528102,0.06332890385331758
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),10,8,0.013313609467455622,0.0073964497041420114,0.005917159763313609,0.015081694909315475,0.17220929209110486,0.07044723962714426,0.002958084797495417,0.12121212121212122,405.0,1.7255327877289623,386.0,448.0,1.853621767914504,399.0,853.0,785.0,0.6068758648947438,0.045640663052061665,0.12665023499197747,0.03155682273593693,0.02210804919819399,0.058369765203042136
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),8,8,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.01832180510705679,0.18085891838953094,0.07958001367409821,0.0026043469193047382,0.10256410256410256,309.0,1.9662520958799874,290.0,1200.0,2.1098808139883327,1041.0,1509.0,1331.0,1.0289831543629349,0.055445978613465785,0.11078501103860951,0.03595913638100947,0.03913020914422129,0.062120214379411544
IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),5,4,0.006656804733727811,0.0036982248520710057,0.0029585798816568047,0.015066639219688243,0.15575673540460797,0.013640825883932796,0.002581922075691422,0.10714285714285714,186.0,2.0847628140109986,182.0,481.0,2.618786172456349,431.0,667.0,613.0,0.473904337809526,0.04559510108694934,0.10977925172364936,0.03812647956391765,0.017281644091546006,0.05448472304243734
IND713205AAB,Durgapur_Central_I_1 (West Bengal),7,11,0.013313609467455622,0.005177514792899408,0.008136094674556213,0.021650081683959724,0.16601988569538173,0.02785980317665713,0.002570031743021298,0.054945054945054944,169.0,4.903707478423272,166.0,299.0,2.122953307662136,286.0,468.0,452.0,0.34943680373557223,0.06551810583151933,0.10924596761040584,0.08967979556572649,0.012117909595723701,0.07060236997592326
IND273014AAB,Gorakhpur_Matriprm_IP (Uttar Pradesh),6,6,0.008875739644970414,0.004437869822485207,0.004437869822485207,0.009177127177326463,0.005943575655114116,1.6817847922562938e-08,0.0025615078156767316,0.0,225.0,2.2658248052528616,212.0,209.0,2.800077122092163,187.0,434.0,399.0,0.3084630192267551,0.02777208873437459,0.1088636675384557,0.041437770547472524,0.011235663500960091,0.047470834751331556
IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),5,4,0.006656804733727811,0.0036982248520710057,0.0029585798816568047,0.010870755390484366,0.13786607631833855,0.004577871982773009,0.002519188331076587,0.17857142857142858,316.0,2.594319141647874,303.0,342.0,1.864266192289718,333.0,658.0,636.0,0.49168541410580513,0.03289739560982799,0.1069656290693877,0.047445328107140826,0.01704810836057917,0.051154183024330724
IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),6,7,0.009615384615384616,0.004437869822485207,0.005177514792899408,0.010869934171050154,0.1310695830174632,0.001957159412059097,0.0024638083785864405,0.14545454545454545,295.0,2.214667978479586,262.0,153.0,2.0157700093889694,146.0,448.0,408.0,0.31542083169051655,0.032894910411730954,0.1044818256574459,0.04050220622455868,0.011598941304686283,0.0480539045643163
IND786001AAB,Dibrugarh_Bokule_H (Assam),6,7,0.009615384615384616,0.004437869822485207,0.005177514792899408,0.018048213245503004,0.11025962028883159,0.0001311507278058481,0.002438065357847008,0.10606060606060606,194.0,2.1502741997816726,159.0,268.0,2.641732833141901,241.0,462.0,400.0,0.3092361095005064,0.0546180269779205,0.1033272453468603,0.03932456238370088,0.011962219108412477,0.05520547707740992
IND151001AAA,Bhatinda_DPC (Punjab),6,4,0.0073964497041420114,0.004437869822485207,0.0029585798816568047,0.007557408713247693,0.15361161409067148,0.018797482453858302,0.0024158324694324657,0.14285714285714285,222.0,1.5048305169250007,188.0,203.0,1.700319870088102,154.0,425.0,342.0,0.26439687362293296,0.02287044968765439,0.10233009526604021,0.02752058390772792,0.011002127769993254,0.041291723542733326
IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),6,4,0.0073964497041420114,0.004437869822485207,0.0029585798816568047,0.01328495803386198,0.15228164340590375,0.015376508026238443,0.002401230923187185,0.027777777777777776,265.0,2.329325444134857,216.0,330.0,7.3244475933378785,254.0,595.0,470.0,0.363352428663095,0.040203325748869326,0.10167521260990024,0.04259908050290679,0.015413358243811303,0.05109245491392295
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),6,6,0.008875739644970414,0.004437869822485207,0.004437869822485207,0.019329589302686155,0.17263185169797243,0.07725696693993744,0.0023278253744402695,0.08888888888888889,398.0,1.9046815704942544,378.0,377.0,1.659341351368807,347.0,775.0,725.0,0.5604904484696678,0.058495764408661964,0.0983829571233054,0.034833124653400806,0.02008407286314806,0.05605269632716781
IND721139AAC,Panskura_Central_D_3 (West Bengal),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0012258068754680952,0.1043759904847021,4.257114977780005e-05,0.002263804118615837,0.3333333333333333,15.0,1.6848870024109248,9.0,58.0,1.6554010384422444,50.0,73.0,59.0,0.04561232615132469,0.003709572359508706,0.09551158929969059,0.03081348603937238,0.0018682858477347033,0.03171260202817211
IND110024AAA,Delhi_Lajpat_IP (Delhi),3,1,0.0029585798816568047,0.0022189349112426036,0.0007396449704142012,0.0006093448201857927,0.1809376009667144,0.0723628443986271,0.002246187989484691,0.3333333333333333,13.0,1.8224969474969475,10.0,92.0,2.214423877271754,79.0,105.0,89.0,0.06880503436386268,0.0018440169880005314,0.0947215019183601,0.033330118974233616,0.0026986351133945715,0.03153153224291585
IND854326AAB,Purnia_Central_H_2 (Bihar),8,8,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.028499927732689792,0.14799410198962104,0.006813672058304815,0.002194011876922628,0.15384615384615385,1053.0,2.061801065010478,939.0,394.0,2.713803408191811,388.0,1447.0,1327.0,1.02589079326793,0.08624730883876772,0.0923813914528163,0.03770655138401317,0.03752140744200529,0.06832749772197647
IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.009673964935025118,0.1647934324857402,0.030268300123148375,0.002180776159141301,0.0,309.0,1.8787194219159187,303.0,391.0,3.139176135616364,353.0,700.0,656.0,0.5071472195808305,0.02927563358308121,0.09178776651262505,0.03435832468068693,0.018137941771757746,0.043692666672723625
IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006093448201857927,0.16437973669486783,0.03236415682635419,0.002174063532271614,0.0,2.0,9.0,2.0,124.0,3.27426885642431,112.0,126.0,114.0,0.08813229120764432,0.0018440169880005314,0.09148670367720663,0.16459345579705284,0.0032435518189838602,0.05708448338830919
IND125001AAA,Hisar_ModelTwn_P (Haryana),7,8,0.011094674556213017,0.005177514792899408,0.005917159763313609,0.013480034393539505,0.181181368917563,0.0868808777495838,0.002158439039836048,0.10606060606060606,269.0,2.397269914318093,252.0,138.0,2.1577849179436464,137.0,407.0,389.0,0.3007321164892425,0.04079367149283245,0.09078594165274981,0.04384165996399107,0.010535056308059577,0.047849613690088943
IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.015785128432564695,0.17003226441640787,0.061100705396992014,0.0021283789899727832,0.1111111111111111,482.0,2.0171589042272524,447.0,489.0,1.8024926855944055,439.0,971.0,886.0,0.6849579825436216,0.047769414005266,0.08943774160821562,0.03689012832650665,0.025169962115314755,0.05149074839226129
IND732103AAB,Malda_Central_I_3 (West Bengal),4,3,0.005177514792899408,0.0029585798816568047,0.0022189349112426036,0.0049158195331969745,0.16806340496956432,0.023822520663547026,0.002101040168466369,0.047619047619047616,65.0,4.766413308913309,64.0,75.0,3.042575174440861,70.0,140.0,134.0,0.10359409668266964,0.014876395808856038,0.08821158927180507,0.08716893758567856,0.0036068296227100526,0.0454147892927286
IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),8,5,0.009615384615384616,0.005917159763313609,0.0036982248520710057,0.005658230579229261,0.181181368917563,0.07757956970784731,0.0020972959598042273,0.17857142857142858,65.0,2.1899552797629718,57.0,178.0,2.2442879280580588,148.0,243.0,205.0,0.15848350611900952,0.017123101673271787,0.08804366066529885,0.04005025639302102,0.006279516321552753,0.03726995529488459
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),8,8,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.009363618690782652,0.1651505146796421,0.0352754738485253,0.002072086310771022,0.15555555555555556,289.0,2.405295995309369,285.0,356.0,2.162194361103143,348.0,645.0,633.0,0.48936614328455136,0.02833645476743004,0.08691300219653851,0.043988442231420094,0.016710778971404848,0.043785853958300126
IND721602AAB,Haldia_Central_D_2 (West Bengal),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,5.474796228084391e-07,0.09273353240210239,5.691003096262298e-06,0.002070223016538406,1.0,26.0,1.4702902286129187,21.0,21.0,1.451076329909127,12.0,47.0,33.0,0.02551197903379178,1.656798731357171e-06,0.08682943302819647,0.02688890552800435,0.0011936270693860605,0.027324444656083174
IND742102AAB,Berhampore_Central_I_2 (West Bengal),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.008497613718817217,0.16598975504462032,0.023827506632954677,0.002048603433151061,0.027777777777777776,216.0,2.9675429684494414,199.0,209.0,3.2541785138335446,189.0,425.0,388.0,0.2999590262154912,0.025715725375637925,0.08585978981675094,0.05427090582259313,0.011002127769993254,0.04352005805417828
IND110014AAA,Delhi_Bhogal (Delhi),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.14838287256775656,0.008640691186285262,0.0020317636902106376,0.0,20.0,2.444724025974026,14.0,13.0,1.8224969474969475,10.0,33.0,24.0,0.018554166570030384,0.0,0.0851045235319146,0.044709508433905434,0.0008303492656598682,0.03038410242289171
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),4,5,0.006656804733727811,0.0029585798816568047,0.0036982248520710057,0.00992899137151258,0.1646451035636108,0.03807452025488788,0.0020272842936767863,0.1388888888888889,217.0,1.7109467492909207,204.0,226.0,1.607745105760952,185.0,443.0,389.0,0.3007321164892425,0.03004740199021845,0.08490362158285279,0.031290070905614045,0.011469199231926928,0.04029435011979785
IND384205AAA,Mehsana_Panchot_IP (Gujarat),6,6,0.008875739644970414,0.004437869822485207,0.004437869822485207,0.01267908058462064,0.15112418213745174,0.013565842534697342,0.002024564135408868,0.1111111111111111,110.0,1.6721648806935188,99.0,203.0,2.451839647042326,166.0,313.0,265.0,0.20486892254408545,0.038369801819500726,0.08478162186846014,0.030580821819534757,0.008095905340183715,0.04236018153588398
IND365560AAB,Amreli_Rajula_DC (Gujarat),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006104397794314096,0.1109339193487704,0.00019255396793141637,0.0020216027056667043,0.0,22.0,2.571665298650302,22.0,26.0,2.0350385601931906,25.0,48.0,47.0,0.0363352428663095,0.0018473305854632457,0.08464880107380307,0.04703103096202369,0.0012195754839379315,0.03145888726255523
IND821115AAB,Sasaram_Central_I_2 (Bihar),6,5,0.008136094674556213,0.004437869822485207,0.0036982248520710057,0.013798105470228665,0.18402485921445835,0.08095570430431918,0.0020061927024888643,0.1388888888888889,541.0,1.9078030626509033,480.0,808.0,2.8296604420967655,732.0,1349.0,1212.0,0.9369854117865343,0.04175622742073481,0.08395765894113398,0.03489021100687927,0.03497846281592195,0.04957782909710093
IND395023AAA,Surat_HUB (Gujarat),8,8,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.020506772570254912,0.1790531617650466,0.09892382417289466,0.002001398975091887,0.16363636363636364,2189.0,1.8731606070502933,2027.0,988.0,1.888316563829718,929.0,3177.0,2956.0,2.285254849208742,0.06205819059409321,0.0837426591816696,0.034256664175257016,0.08241216461674192,0.06598979726174982
IND249407AAA,Haridwar (Uttarakhand),5,3,0.005917159763313609,0.0036982248520710057,0.0022189349112426036,0.006051839750524485,0.15538626406657458,0.020126850673043834,0.0019774098156047763,0.2,170.0,2.6423206472142433,168.0,86.0,4.146359027880198,84.0,256.0,252.0,0.19481874898531903,0.018314253176422168,0.08266673994547481,0.048323187405433066,0.006616845710727075,0.03806468022134849
IND600032AAB,Chennai_Hub (Tamil Nadu),3,4,0.005177514792899408,0.0022189349112426036,0.0029585798816568047,8.759673964935025e-06,0.15483384971996916,0.017671786859622344,0.0019710007697109526,0.5,355.0,2.1499241212621496,336.0,252.0,2.446029664779665,239.0,607.0,575.0,0.44452690740697787,2.6508779701714737e-05,0.08237929278558058,0.03931816009110881,0.015724739218433755,0.03161268113119926
IND400037AAA,Mumbai Antop Hill (Maharashtra),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.13706084063075138,0.0038647827396267,0.0019642102147325114,0.0,14.0,3.0179253975837823,13.0,2.0,9.0,2.0,16.0,15.0,0.01159635410626899,0.0,0.08207473485683495,0.05519230783622327,0.0003892262182780632,0.031634990525109
IND756100AAC,Bhadrak_Central_I_2 (Orissa),3,4,0.005177514792899408,0.0022189349112426036,0.0029585798816568047,0.009066262553707752,0.16113522732485167,0.017931424531614587,0.001946547794755913,0.3,108.0,3.498753911001984,90.0,126.0,2.187282547465275,111.0,234.0,201.0,0.15539114502400445,0.027436586991274756,0.08128257132060171,0.0639857774661412,0.0060459805905859155,0.04392979988844201
IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0,0.14852282401686553,0.01051941984899302,0.0019265711891210276,1.0,80.0,2.5454571429387607,76.0,74.0,2.1798521930100874,63.0,154.0,139.0,0.10745954805142596,0.0,0.08038661603346468,0.04655173197106481,0.0039701074264362445,0.030201021887866383
IND573201AAB,Hassan_Pandrnga_I (Karnataka),4,5,0.006656804733727811,0.0029585798816568047,0.0036982248520710057,0.019866543236258766,0.16849733793217722,0.03821864456611825,0.0018924490222268031,0.14285714285714285,167.0,2.4043604775205005,167.0,180.0,1.9385142560938722,172.0,347.0,339.0,0.26207760280167913,0.06012070999362599,0.07885622912008117,0.043971333330772376,0.008978151434947325,0.05134620273093333
IND732139AAA,Samsi_RatuaDPP_D (West Bengal),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,9.854633210551903e-06,0.11986084067611694,0.0003906010416483517,0.001889704399009032,0.6666666666666666,8.0,3.186391223155929,7.0,14.0,0.8644243402697249,7.0,22.0,14.0,0.010823263832517725,2.982237716442908e-05,0.07873313214714664,0.05827323810451472,0.0005449167055892885,0.031457351830815015
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),8,3,0.008136094674556213,0.005917159763313609,0.0022189349112426036,0.002453803669427424,0.18347334363249482,0.07500992459780807,0.0018767262273186845,0.1388888888888889,56.0,1.863979552486964,53.0,280.0,2.7783407909417126,241.0,336.0,294.0,0.2272885404828722,0.007425771913942841,0.07815105820746628,0.034088759564319275,0.008692718874876744,0.03069308040958577
IND000000AFT,Mumbai_Sanpada_I (Maharashtra),5,8,0.009615384615384616,0.0036982248520710057,0.005917159763313609,0.007270529390896071,0.16429020123870272,0.043672965323583744,0.0018549026127550618,0.07142857142857142,166.0,2.3737516258881164,138.0,333.0,3.0769138597805537,320.0,499.0,458.0,0.3540753453780798,0.022002287152423233,0.07717226415155456,0.04341155370097755,0.012922310446831698,0.03826063937079863
IND364290AAA,Bhavnagar_Mahuva_DC (Gujarat),1,1,0.0014792899408284023,0.0007396449704142012,0.0007396449704142012,0.0,0.09780181189852313,2.297871363727923e-05,0.001836035942102843,0.0,2.0,2.2263157894736842,2.0,22.0,2.571665298650302,22.0,24.0,24.0,0.018554166570030384,0.0,0.07632608969977438,0.04071522327611307,0.0005968135346930303,0.027343929787104815
IND686028AAB,Kottayam_Central_H_1 (Kerala),3,2,0.0036982248520710057,0.0022189349112426036,0.0014792899408284023,0.003673588269044626,0.14245518975703578,0.005985818039852744,0.001833096134317342,0.0,47.0,1.648581560283688,45.0,69.0,3.0710331416600862,69.0,116.0,114.0,0.08813229120764432,0.011117119487406618,0.07619423865477068,0.0301495262411544,0.0029840676734651512,0.029566270267208896
IND388320AAA,Anand_Vaghasi_IP (Gujarat),4,4,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.004874393575071136,0.15104930640724326,0.021669513911333513,0.001823954221601006,0.2,45.0,2.0686378966495926,37.0,210.0,1.8386542965515542,160.0,255.0,197.0,0.15229878392899937,0.01475103137151668,0.07578422179893193,0.037831584466922565,0.006590897296175203,0.03299341278238338
IND691001AAB,Kollam_Central_H_1 (Kerala),2,4,0.004437869822485207,0.0014792899408284023,0.0029585798816568047,0.009137434904672849,0.0044978410363025745,1.3409681866968172e-09,0.001821577041894679,0.0,130.0,1.442431504122508,121.0,110.0,2.219574331191241,105.0,240.0,226.0,0.17471840186778612,0.027651970826351187,0.07567760475070633,0.026379420668229386,0.006201671077897141,0.035113809326124804
IND834002AAB,Ranchi_Hub (Jharkhand),5,7,0.008875739644970414,0.0036982248520710057,0.005177514792899408,0.01186680331758055,0.1863875178919621,0.10867611287338365,0.0017890653964881243,0.15555555555555556,1074.0,2.3887356057763145,941.0,1307.0,2.0292192267331997,1183.0,2381.0,2124.0,1.642043741447689,0.03591166476841056,0.07421945009080463,0.04368558314891001,0.0617572266334527,0.05221250714811739
IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),4,4,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.0018239283633863148,0.1641427764350068,0.04233402780810889,0.0017875213670841008,0.2,162.0,3.315439789393464,159.0,401.0,3.923545363537744,382.0,563.0,541.0,0.4182418380994348,0.005519624973516415,0.07415020002233384,0.06063329915814703,0.014583008978151435,0.0355126803735739
IND786181AAC,Margherita_CivilHPL_D (Assam),3,3,0.004437869822485207,0.0022189349112426036,0.0022189349112426036,0.0030292047529990934,0.0870305024546444,1.9346338584760866e-06,0.0017823507639444444,0.16666666666666666,176.0,3.747792519744324,154.0,54.0,6.197056361190281,44.0,230.0,198.0,0.15307187420275067,0.009167067380599227,0.07391829730045338,0.06854023582611808,0.005942186932378432,0.03658453246002238
IND110043AAA,Delhi_Nangli_IP (Delhi),3,2,0.0036982248520710057,0.0022189349112426036,0.0014792899408284023,0.0018181798273468265,0.177042886236132,0.05198830890503855,0.0017742763599207512,0.0,85.0,2.9512332669253087,77.0,96.0,2.4342244229422536,89.0,181.0,166.0,0.12833298544271016,0.005502228586837166,0.07355615845125495,0.053972631362940296,0.004670714619336758,0.03204348881466215
IND403726AAA,Goa_Hub (Goa),4,6,0.0073964497041420114,0.0029585798816568047,0.004437869822485207,0.01170119699102173,0.16173360747937365,0.032348250775367744,0.001757572404218457,0.1388888888888889,333.0,1.9207715441988755,312.0,480.0,2.0668262143966527,460.0,813.0,772.0,0.5968256913359773,0.03541050209437369,0.07280698225480255,0.035127380695148286,0.021070112616119154,0.04183491995898492
IND110085AAB,Delhi_Rohini_DPC (Delhi),4,5,0.006656804733727811,0.0029585798816568047,0.0036982248520710057,0.00364073949167612,0.18053761356017725,0.07342479618948075,0.0017428953490532923,0.06666666666666667,67.0,2.581551995950591,50.0,219.0,2.498395208857379,191.0,286.0,241.0,0.18631475597405509,0.011017711563525188,0.07214871300650408,0.04721184048147635,0.007395298147283201,0.03281480502461174
IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),8,6,0.010355029585798816,0.005917159763313609,0.004437869822485207,0.011672999441675066,0.17832005269952386,0.06844193792536257,0.0017304027967648815,0.10606060606060606,352.0,1.527404362026627,276.0,231.0,2.299049959652553,168.0,583.0,444.0,0.3432520815455621,0.03532516985178668,0.07158841920698635,0.027933418038383926,0.015101977269188853,0.038867993311386476
IND506002AAA,Warangal_HunterRd_I (Telangana),3,3,0.004437869822485207,0.0022189349112426036,0.0022189349112426036,0.010281119836719678,0.16449704142011834,0.028492319331738482,0.0017234779076993091,0.0,78.0,1.69255459974917,63.0,168.0,2.6631320994922705,166.0,246.0,229.0,0.1770376726890399,0.031113023376156318,0.07127783636400815,0.030953712299768163,0.006357361565208366,0.03617123204565205
IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),3,3,0.004437869822485207,0.0022189349112426036,0.0022189349112426036,0.0024253347290413853,0.15983983752112163,0.024711763240182316,0.0017180421148418501,0.0,72.0,8.301007399689999,65.0,130.0,3.9256790856268706,110.0,202.0,175.0,0.13529079790647153,0.007339618379912268,0.07103403982322261,0.15181016605687603,0.005215631324926047,0.05173253586513536
IND600016AAC,Chennai_Perungudi_DPC (Tamil Nadu),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0018176323477240178,0.15475525385716718,0.014007701902980651,0.001686458046974139,0.0,26.0,2.07803906412096,22.0,67.0,2.695214744232812,67.0,93.0,89.0,0.06880503436386268,0.005500571788105808,0.06961748722602096,0.03800351453832692,0.002387254138772121,0.027407725667762083
IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),3,5,0.005917159763313609,0.0022189349112426036,0.0036982248520710057,0.0096663002203058,0.14895823294720814,0.012411381107123455,0.0016586303634070702,0.25,64.0,2.8516750001179467,63.0,109.0,2.407826212258592,105.0,173.0,168.0,0.12987916599021268,0.029252438400842212,0.06836940931546985,0.0521518936754971,0.004463127302921792,0.03865370996484602
IND575004AAB,Mangalore_Kuntikna_H (Karnataka),6,7,0.009615384615384616,0.004437869822485207,0.005177514792899408,0.02036737800236461,0.14221793660330553,0.008909225623540006,0.001644796719154949,0.07692307692307693,86.0,2.2831933250001932,83.0,255.0,2.4527570799210987,253.0,341.0,336.0,0.25975833198042536,0.06163635070523302,0.06774896723764176,0.0417554088460606,0.008822460947636099,0.04862553851498133
IND313001AAB,Udaipur_Mangri_I (Rajasthan),4,5,0.006656804733727811,0.0029585798816568047,0.0036982248520710057,0.013237199561432322,0.1593108431102348,0.025097401326448186,0.0016312770301423387,0.14285714285714285,387.0,2.5451845629286196,368.0,411.0,1.903576119904649,391.0,798.0,759.0,0.5867755177772108,0.0400587976728706,0.06714260612341205,0.04654674698374811,0.020680886397841092,0.04425175739267556
IND788026AAC,Silchar_Sirikona_H (Assam),4,4,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.007264507115045178,0.14820994171055873,0.007626575468400138,0.0016193630520140673,0.19047619047619047,173.0,2.6060429724760037,163.0,105.0,3.00033072022203,101.0,278.0,264.0,0.20409583227033423,0.0219840623663783,0.06660826150601526,0.04765973542171659,0.0071877108308682335,0.03531597645525318
IND152026AAA,Muktsar_DPC (Punjab),6,7,0.009615384615384616,0.004437869822485207,0.005177514792899408,0.006371020370621805,0.12997066225605486,0.004755140991809972,0.001613047544789702,0.19444444444444445,190.0,2.8560846575542733,166.0,135.0,1.7465829566113364,129.0,325.0,295.0,0.22806163075662347,0.0192801668368034,0.06632500957663139,0.05223253820397779,0.008407286314806165,0.03545727569079583
IND689101AAA,Tiruvalla_TKRoad_D (Kerala),1,2,0.0022189349112426036,0.0007396449704142012,0.0014792899408284023,0.0018362466548995048,0.12160034742956409,0.0007148587063124343,0.0016096359886829006,0.3333333333333333,22.0,1.3903545949000495,17.0,46.0,1.5519151138716354,44.0,68.0,61.0,0.04715850669882722,0.005556902944971952,0.0661720005125732,0.025427029728656736,0.001738543774975349,0.0239210308596099
IND700053AAA,CCU_New Alipore_DPC (West Bengal),3,4,0.005177514792899408,0.0022189349112426036,0.0029585798816568047,0.005451254604303628,0.1652400271537232,0.023851005161972895,0.0015995425380057931,0.2,37.0,7.320806912760516,36.0,99.0,3.118710120810705,90.0,136.0,126.0,0.09740937449265952,0.016496744968123353,0.06571930696368425,0.13388410099935633,0.003503035964502569,0.049681114872536014
IND610001AAA,Thiruvarur_Bypasrd_D (Tamil Nadu),2,2,0.0029585798816568047,0.0014792899408284023,0.0014792899408284023,0.0054386625729790335,0.07305140178081933,4.010972904274993e-08,0.0015852829171547856,0.16666666666666666,111.0,1.9662886875179915,107.0,94.0,2.1469121825834163,74.0,205.0,181.0,0.13992933954897913,0.016458638597302136,0.06507975973891858,0.035959805574804174,0.005293476568581659,0.03028111987246256
IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.005447422246943969,0.1549387684729558,0.016442721069996228,0.0015849385519246314,0.2,138.0,2.2410208994464953,124.0,183.0,2.178926575453754,161.0,321.0,285.0,0.2203307280191108,0.016485147377003854,0.06506431488035241,0.04098415270592426,0.008303492656598683,0.03189340937454404
IND600119AAA,Chennai_Sholinganallur_Dc (Tamil Nadu),2,1,0.0022189349112426036,0.0014792899408284023,0.0007396449704142012,0.0006055124628261336,0.13030396784383216,0.0016724892772026613,0.001542779780857168,0.0,18.0,3.0754281537176276,18.0,38.0,2.2284280840367496,33.0,56.0,51.0,0.03942760396131457,0.0018324193968810314,0.06317348444962445,0.05624392754177046,0.0014271628003528984,0.027968935969739143
IND500039AAC,Hyderabad_Uppal_I (Telangana),5,4,0.006656804733727811,0.0036982248520710057,0.0029585798816568047,0.007259579798439902,0.16402502695406349,0.02895964518159068,0.0015402081595803766,0.047619047619047616,78.0,3.2973775351791947,73.0,145.0,2.164839112749984,142.0,223.0,215.0,0.16621440885652217,0.02196915117779609,0.0630581466529253,0.060302973731412426,0.005760548030515336,0.036666443927845516
IND413002AAA,Solapur_Central_I_2 (Maharashtra),5,5,0.0073964497041420114,0.0036982248520710057,0.0036982248520710057,0.005580048245958976,0.17602069867125827,0.08688097840045854,0.001524790568015876,0.26666666666666666,507.0,2.141833147071009,451.0,622.0,2.0930184318451004,555.0,1129.0,1006.0,0.7777288153937735,0.016886504026199043,0.062366664179395834,0.03917019104634385,0.029269811614510352,0.035189942986189465
IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),3,2,0.0036982248520710057,0.0022189349112426036,0.0014792899408284023,0.0,0.16747913391244423,0.055106203203220905,0.0015220975612857865,1.0,100.0,1.8167000936856974,79.0,251.0,1.559258564073575,183.0,351.0,262.0,0.20254965172283168,0.0,0.06224588221762423,0.03322410517406207,0.009081945093154808,0.02402268060784943
